codigo_bo,narrativa_original,contexto_completo,relatorio_ia
6151,facebook mesma hackeada  comunicante relata suspeitos trocaram email numero telefone conta  alem disso informa mesmos ainda estao usando fotografia realizando varias publicações pagina  intuito enganar amigos familiares  esquemas piramides ficticios  comunicante informa nao sabe suspeitos adentraram conta relata nao conseguiu recuperar mesma  cabiveis ,CODIGO: 6151 | NATUREZA: INVASÃO DE DISPOSITIVO INFORMÁTICO | DATA: 2024-08-11 00:00:00.000 | HORA: 1970-01-01 08:00:00 | LOCAL: CUIABA/NOVO TERCEIRO | TIPO LOCAL: INTERNET | NARRATIVA: facebook mesma hackeada  comunicante relata suspeitos trocaram email numero telefone conta  alem disso informa mesmos ainda estao usando fotografia realizando varias publicações pagina  intuito enganar amigos familiares  esquemas piramides ficticios  comunicante informa nao sabe suspeitos adentraram conta relata nao conseguiu recuperar mesma  cabiveis ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-08-11  
**HORA INICIAL DOS FATOS:** 08:00  
**LOCAL:** CUIABA/NOVO TERCEIRO  
**NATUREZA DA OCORRÊNCIA:** INVASÃO DE DISPOSITIVO INFORMÁTICO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante relata que sua conta do Facebook foi hackeada, com suspeitos alterando informações como email, número de telefone e dados da conta. Os suspeitos continuam utilizando a conta para publicar conteúdo com intuito de enganar amigos e familiares, promovendo esquemas piramidais fictícios. O comunicante não identifica os suspeitos e não conseguiu recuperar a conta, informando que a situação é cabível para ações de investigação."
8498,relatando viu perfil rede social facebook loja artesanato loja santa arte bom jesus  entrou contato  12  996875333  realizou pedidos loja  enviou valor via pix conta nome cpf  360707 15861  passou cheve pix sócio  enviou valor r reais  nome pix   loja deu prazo 20 dias entregue porém momento recebeu produtos  relata entra contato loja mesma responde transição entrega  solicitou pedido reembolso disseram iriam enviar  momento recebeu pararam responder mensagens atender ligações         nada relatou            relatar ,CODIGO: 8498 | NATUREZA: ESTELIONATO | DATA: 2024-09-12 00:00:00.000 | HORA: 1970-01-01 10:00:00 | LOCAL: CUIABA/RESID JAMIL BOUTROS NADAF | TIPO LOCAL: INTERNET | NARRATIVA: relatando viu perfil rede social facebook loja artesanato loja santa arte bom jesus  entrou contato  12  996875333  realizou pedidos loja  enviou valor via pix conta nome cpf  360707 15861  passou cheve pix sócio  enviou valor r reais  nome pix   loja deu prazo 20 dias entregue porém momento recebeu produtos  relata entra contato loja mesma responde transição entrega  solicitou pedido reembolso disseram iriam enviar  momento recebeu pararam responder mensagens atender ligações         nada relatou            relatar ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-09-12  
**HORA INICIAL DOS FATOS:** 1970-01-01 10:00:00  
**LOCAL:** CUIABA/RESID JAMIL BOUTROS NADAF  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O relator informa que entrou em contato com uma loja de artesanato (Loja Santa Arte Bom Jesus) via perfil do Facebook, após o contato com o número 12 996875333. Realizou pedidos e efetuou pagamento via PIX, utilizando o CPF 360707 15861. A loja concedeu prazo de 20 dias para entrega, mas o cliente recebeu os produtos. Posteriormente, solicitou reembolso, sendo informado que o valor seria enviado. No entanto, a loja deixou de responder mensagens e atender ligações, sem retorno sobre o processo."
9832,ciente entrou site sefaz efetuar pagamento ipva veiculo  após colocar dados automóvel site gerou guia pagamento  tendo efetuado pagamento valor r 7128 conta titularidade pgamentos cobrancas estad sefaz ltda cnpj 59411404 000110 sumup scd sa  id transação e9e426b  após ter efetuado pagamento comunicante  vitima verificou site sefazmt consultar havia dado baixa débitos  momento tomou conhecimento boleto havia pago titularidade estado mato grosso   ocorrências  moldes art ,CODIGO: 9832 | NATUREZA: ESTELIONATO | DATA: 2025-02-18 00:00:00.000 | HORA: 1970-01-01 09:33:00 | LOCAL: CUIABA/GOIABEIRAS | TIPO LOCAL: INTERNET | NARRATIVA: ciente entrou site sefaz efetuar pagamento ipva veiculo  após colocar dados automóvel site gerou guia pagamento  tendo efetuado pagamento valor r 7128 conta titularidade pgamentos cobrancas estad sefaz ltda cnpj 59411404 000110 sumup scd sa  id transação e9e426b  após ter efetuado pagamento comunicante  vitima verificou site sefazmt consultar havia dado baixa débitos  momento tomou conhecimento boleto havia pago titularidade estado mato grosso   ocorrências  moldes art ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-02-18  
**HORA INICIAL DOS FATOS:** 1970-01-01 09:33:00  
**LOCAL:** CUIABA/GOIABEIRAS  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima acessou o site da SEFAC para efetuar pagamento do IPVA de um veículo. Após inserir os dados do automóvel, o site gerou uma guia de pagamento com valor de R$ 7.128, atribuindo a titularidade à empresa ""Pagamentos Cobranças Estadual SEFAC Ltda., CNPJ 59.411.404/0001-10"". Após efetuar o pagamento, a vítima verificou o site da SEFAC-MT e constatou que o débito havia sido quitado, mas percebeu que o pagamento foi realizado para a empresa mencionada, não para o estado de Mato Grosso. A transação foi identificada pelo ID ""e9e426b""."
13501,recebi ligação celular via instagram onde relata participação promoção  porém pede através celular pessoal informe código enviado participação  após momento consegui acesso,CODIGO: 13501 | NATUREZA: OUTRAS FRAUDES | DATA: 2024-01-19 19:21:00.000 | HORA: 1970-01-01 19:21:00 | LOCAL: CUIABA/DOM AQUINO | TIPO LOCAL: RESIDÊNCIA PARTICULAR | NARRATIVA: recebi ligação celular via instagram onde relata participação promoção  porém pede através celular pessoal informe código enviado participação  após momento consegui acesso,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-01-19  
**HORA INICIAL DOS FATOS:** 19:21:00  
**LOCAL:** CUIABA/DOM AQUINO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O relato refere-se a uma ligação recebida via Instagram, onde o autor informou ter sido solicitado a participar de uma promoção. Para isso, foi solicitado o código de verificação enviado para o celular pessoal. Após o momento da solicitação, o autor conseguiu acesso a informações ou recursos, possivelmente comprometendo a segurança de seu dispositivo."
8326,  datas 11 12 março 2024  compras feitas cartão crédito pessoas desconhecidas acesso cartão físico  declara valor total 4 compras realizadas pelos  suspeitos  totalizam r 3400  cartão crédito qualquer pessoa  tratase cartão crédito ouze  visa  final 5905          nada relatou            relatar ,CODIGO: 8326 | NATUREZA: OUTRAS FRAUDES | DATA: 2024-04-11 00:00:00.000 | HORA: 1970-01-01 00:00:00 | LOCAL: CUIABA/PREJUDICADO | TIPO LOCAL: OUTRO | NARRATIVA:   datas 11 12 março 2024  compras feitas cartão crédito pessoas desconhecidas acesso cartão físico  declara valor total 4 compras realizadas pelos  suspeitos  totalizam r 3400  cartão crédito qualquer pessoa  tratase cartão crédito ouze  visa  final 5905          nada relatou            relatar ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 11 e 12 de março de 2024  
**HORA INICIAL DOS FATOS:** 00:00:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O prejuíziado relatou que, em 11 e 12 de março de 2024, suspeitas de fraudes ocorreram com o uso de um cartão de crédito físico, emitido por uma instituição de crédito (não especificada, mas mencionada como ""ouze"" ou ""visa"" com final 5905). Foram realizadas 4 compras, totalizando R$ 3.400,00, por pessoas desconhecidas que teriam acesso ao cartão. O prejuíziado não havia relatado o incidente anteriormente, mas agora solicita a formalização da ocorrência."
1132,tarde terçafeira  12  abordada whatsapp contato foto filho kleber pedindo trasnferir r 1870 fazer pagamento  realizando pix valor r 15  nome  agência 0001  conta 5  cpf 25163  abordou  dia ontem  131124  filho chegou casa então conversamos sobre valor ele  dizendo pediu nenhuma transferêcia  então percebi golpe sofri  imediato entramos contato banco brasil abrimos protocolo informar situação  filho disse nenhum registro outro dispositivo entrando whatsapp dele            através protocolo nº 9      d0a  comunicante ,CODIGO: 1132 | NATUREZA: ESTELIONATO | DATA: 2024-11-12 15:02:00.000 | HORA: 1970-01-01 15:02:00 | LOCAL: CUIABA/JARDIM VITORIA | TIPO LOCAL: INTERNET | NARRATIVA: tarde terçafeira  12  abordada whatsapp contato foto filho kleber pedindo trasnferir r 1870 fazer pagamento  realizando pix valor r 15  nome  agência 0001  conta 5  cpf 25163  abordou  dia ontem  131124  filho chegou casa então conversamos sobre valor ele  dizendo pediu nenhuma transferêcia  então percebi golpe sofri  imediato entramos contato banco brasil abrimos protocolo informar situação  filho disse nenhum registro outro dispositivo entrando whatsapp dele            através protocolo nº 9      d0a  comunicante ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-12  
**HORA INICIAL DOS FATOS:** 15:02:00  
**LOCAL:** CUIABA/JARDIM VITORIA  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** Na tarde de terça-feira, 12/11/2024, o comunicante foi abordado via WhatsApp por um contato que se fingiu ser seu filho Kleber, solicitando a transferência de R$ 1.870,00. Após realizar um PIX de R$ 15,00 com os dados fornecidos (agência 0001, conta 5, CPF 251.63), percebeu que estava vítima de golpe. O filho informou que não havia realizado a transferência e que outro dispositivo estava acessando seu WhatsApp. O comunicante imediatamente entrou em contato com o Banco do Brasil, abrindo o protocolo nº 9 d0a para relatar a situação."
12904,mt cidadão solicitar renovação cnh  viu pagar duas taxas sendo valor r 6824 outra valor r 12731  comunicante acabou fazer pagamento valores mencionados  medius pag  cnpj  550919 000120    cartos scd sa  contudo  assim comunicante detran  disse havia pagado referidas taxas  assim atendente fez consulta  disse comunicante havia caído registrar boletim          nada relatou            relatar ,CODIGO: 12904 | NATUREZA: ESTELIONATO | DATA: 2025-04-02 00:00:00.000 | HORA: 1970-01-01 20:31:00 | LOCAL: CUIABA/DUQUE DE CAXIAS | TIPO LOCAL: INTERNET | NARRATIVA: mt cidadão solicitar renovação cnh  viu pagar duas taxas sendo valor r 6824 outra valor r 12731  comunicante acabou fazer pagamento valores mencionados  medius pag  cnpj  550919 000120    cartos scd sa  contudo  assim comunicante detran  disse havia pagado referidas taxas  assim atendente fez consulta  disse comunicante havia caído registrar boletim          nada relatou            relatar ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-04-02  
**HORA INICIAL DOS FATOS:** 1970-01-01 20:31:00  
**LOCAL:** CUIABA/DUQUE DE CAXIAS  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** Cidadão solicitou renovação de CNH, foi informado sobre pagamento de duas taxas (R$ 6.824,00 e R$ 12.731,00). Após efetuar o pagamento via CNPJ 550919000120 (Cartos SCD SA), o DETRAN informou que os valores já estavam registrados. Ao tentar confirmar, o atendente sugeriu a elaboração de um boletim de ocorrência, sem relato de outros fatos."
8654,navegando internet  instagram  deparei propaganda 2 pizzas preço uma  r 4990   promoção pizzaria famosa  dominos pizza  cliquei anúncio  abriu escolher sabores pizzas  então  após escolher  pediram dados  incluindo cpf  endereço entrega  tudo informado  abriu tela pagamento  valor errado  pois adicionado outras coisas  borda pizza doce  deixei somente pizzas promoção  fiz pagamento através pix  modo  copia colalink   após isso  veio mensagem pedido poderia entregue  causa cep errado ainda querendo pagasse frete  daí desconfiei  porque promoção dizia frete grátis  cliquei voltar pedir cancelamento pedido tela desapareceu  então  constatei tratava contato banco  cora scd solicitei cancelamento pix  orientou realizar boletim ocorrência enviar email banco endereço suasegurancacoracombr  ,CODIGO: 8654 | NATUREZA: ESTELIONATO | DATA: 2025-03-16 00:00:00.000 | HORA: 1970-01-01 20:42:00 | LOCAL: CUIABA/ALVORADA | TIPO LOCAL: OUTRO | NARRATIVA: navegando internet  instagram  deparei propaganda 2 pizzas preço uma  r 4990   promoção pizzaria famosa  dominos pizza  cliquei anúncio  abriu escolher sabores pizzas  então  após escolher  pediram dados  incluindo cpf  endereço entrega  tudo informado  abriu tela pagamento  valor errado  pois adicionado outras coisas  borda pizza doce  deixei somente pizzas promoção  fiz pagamento através pix  modo  copia colalink   após isso  veio mensagem pedido poderia entregue  causa cep errado ainda querendo pagasse frete  daí desconfiei  porque promoção dizia frete grátis  cliquei voltar pedir cancelamento pedido tela desapareceu  então  constatei tratava contato banco  cora scd solicitei cancelamento pix  orientou realizar boletim ocorrência enviar email banco endereço suasegurancacoracombr  ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-03-16  
**HORA INICIAL DOS FATOS:** 20:42:00  
**LOCAL:** CUIABA/ALVORADA  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O relator navegava no Instagram quando encontrou propaganda de promoção de 2 pizzas por R$4.990, da pizzaria Dominos. Clicou no anúncio, preencheu dados pessoais (CPF, endereço) e escolheu sabores. Ao finalizar o pedido, observou valor incorreto, com adição de itens não solicitados (borda doce). Realizou pagamento via PIX (copiar e colar link). Posteriormente, recebeu mensagem informando erro no CEP e cobrança de frete, o que gerou desconfiança, já que a promoção garantia frete grátis. Tentou cancelar o pedido, mas a tela desapareceu. Contactou o banco Cora SCD, solicitando cancelamento e orientação para encaminhar boletim de ocorrência, sendo orientado a enviar email para o endereço de segurança do banco."
13628,informa comunicante caixa ecomica valor r 75000 transferido comta bancaria breno numero transazação  comunicante fez transferrencia vitima golpe ,CODIGO: 13628 | NATUREZA: ESTELIONATO | DATA: 2024-05-03 00:00:00.000 | HORA: 1970-01-01 10:30:00 | LOCAL: CUIABA/JARDIM IMPERIAL | TIPO LOCAL: OUTRO | NARRATIVA: informa comunicante caixa ecomica valor r 75000 transferido comta bancaria breno numero transazação  comunicante fez transferrencia vitima golpe ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-05-03  
**HORA INICIAL DOS FATOS:** 10:30  
**LOCAL:** CUIABA/JARDIM IMPERIAL  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante informa que transferiu o valor de R$75.000,00 para a conta bancária de Breno, através de uma transação, sendo vítima de um golpe."
14209,particular  onde vitima acima qualificada recebeu ligação telefónica numero00 591 23 55 onde suposto numero apresentou banco brasil  dizia vitima havia caído golpe  necessário vitima dirigir agência bancaria período 40min 1hr  onde suspeito novamente entrou contato pedindo vitima inserir cartão ir campo especifico detran  onde vitima desconfia tratava golpe  vitima informa prejuízo financeiro conta corrente valor r 148074mil quatrocentos oitenta reais setenta quatro centavos  vitima informa cartão crédito obteve prejuízo r 7000sete mil reais  subtraído conta poupança valor acima trezentos cinquenta reais ressalta após fato vitima conseguiu contato suspeitos ,CODIGO: 14209 | NATUREZA: ESTELIONATO | DATA: 2024-01-15 00:00:00.000 | HORA: 1970-01-01 18:08:00 | LOCAL: CUIABA/JARDIM PETROPOLIS | TIPO LOCAL: EM BANCO | NARRATIVA: particular  onde vitima acima qualificada recebeu ligação telefónica numero00 591 23 55 onde suposto numero apresentou banco brasil  dizia vitima havia caído golpe  necessário vitima dirigir agência bancaria período 40min 1hr  onde suspeito novamente entrou contato pedindo vitima inserir cartão ir campo especifico detran  onde vitima desconfia tratava golpe  vitima informa prejuízo financeiro conta corrente valor r 148074mil quatrocentos oitenta reais setenta quatro centavos  vitima informa cartão crédito obteve prejuízo r 7000sete mil reais  subtraído conta poupança valor acima trezentos cinquenta reais ressalta após fato vitima conseguiu contato suspeitos ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-01-15  
**HORA INICIAL DOS FATOS:** 1970-01-01 18:08:00  
**LOCAL:** CUIABA/JARDIM PETROPOLIS – EM BANCO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima recebeu ligação telefônica de número 00 591 23 55, que supostamente era do Banco do Brasil, informando que havia caído em golpe. O suspeito solicitou que a vítima se dirigisse a uma agência bancária por 40 minutos a 1 hora. Posteriormente, novamente contactado, pediu que a vítima inserisse o cartão no campo específico do DETRAN. A vítima desconfiou do golpe, informando prejuízo financeiro: R$ 148.074,40 na conta corrente, R$ 7.000,00 no cartão de crédito e R$ 350,00 na poupança. Após o fato, a vítima conseguiu contato com os suspeitos."
1197, recebi mensagem whatsapp golpista passava filho  pediu fizesse pix pagamento pois sistema bancario instabilidade  fiz 3 pix  sendo r 3620  r 3 r 1000 ocorrência confeccionado comunicante   ,CODIGO: 1197 | NATUREZA: ESTELIONATO | DATA: 2024-05-16 12:30:00.000 | HORA: 1970-01-01 12:30:00 | LOCAL: CUIABA/JARDIM IMPERIAL | TIPO LOCAL: INTERNET | NARRATIVA:  recebi mensagem whatsapp golpista passava filho  pediu fizesse pix pagamento pois sistema bancario instabilidade  fiz 3 pix  sendo r 3620  r 3 r 1000 ocorrência confeccionado comunicante   ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-05-16 12:30:00.000  
**HORA INICIAL DOS FATOS:** 1970-01-01 12:30:00  
**LOCAL:** CUIABA/JARDIM IMPERIAL  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante recebeu mensagem via WhatsApp de suposto golpista, que falsamente informava sobre problema de filho e pedidos de pagamento via PIX devido a instabilidade no sistema bancário. Realizou três transações PIX, totalizando R$ 3.620,00 (três pagamentos: R$ 3.620,00, R$ 3,00 e R$ 1.000,00). Ocorrência foi confeccionada pelo comunicante."
5105,  sofá facebook  pensou vendendo sofá  amiga  pois comunicante disse pediria marido buscar sofá  disse precisava porque iria chegar residência comunicante dia 14  informa ainda fez pagamento sofá pix encaminhado kaue kevin hipolito  cpf         pix  525699 43878  banco bradesco sa  a comunicante relata percebeu vendendo sofá amiga sim mulher nome sueli barcelos  comunicante relata mandou mensagem sueli perguntando conhecia pessoa feito pix  mesma disse comunicante foto melhor reconhecer  comunicante pediu dinheiro volta sueli  porém entraram contato comunicante whatasapp 55  mandando código comunicante pudesse receber dinheiro volta  informa ainda pessoa mandou 5 códigos pudesse receber dinheiro  informa ainda perguntou quanto comunicante havia dinheiro banco  mesma informou r 200  disse conseguindo mandar dinheiro causa valor conta  informa ainda pessoa apagou todas mensagens havia mandado whatsapp  foto perfil dessa pessoa bacen trocado nubank         nada relatou            relatar ,CODIGO: 5105 | NATUREZA: ESTELIONATO | DATA: 2024-02-24 00:00:00.000 | HORA: 1970-01-01 12:00:00 | LOCAL: CUIABA/DESPRAIADO | TIPO LOCAL: RESIDÊNCIA PARTICULAR | NARRATIVA:   sofá facebook  pensou vendendo sofá  amiga  pois comunicante disse pediria marido buscar sofá  disse precisava porque iria chegar residência comunicante dia 14  informa ainda fez pagamento sofá pix encaminhado kaue kevin hipolito  cpf         pix  525699 43878  banco bradesco sa  a comunicante relata percebeu vendendo sofá amiga sim mulher nome sueli barcelos  comunicante relata mandou mensagem sueli perguntando conhecia pessoa feito pix  mesma disse comunicante foto melhor reconhecer  comunicante pediu dinheiro volta sueli  porém entraram contato comunicante whatasapp 55  mandando código comunicante pudesse receber dinheiro volta  informa ainda pessoa mandou 5 códigos pudesse receber dinheiro  informa ainda perguntou quanto comunicante havia dinheiro banco  mesma informou r 200  disse conseguindo mandar dinheiro causa valor conta  informa ainda pessoa apagou todas mensagens havia mandado whatsapp  foto perfil dessa pessoa bacen trocado nubank         nada relatou            relatar ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-02-24  
**HORA INICIAL DOS FATOS:** 1970-01-01 12:00:00  
**LOCAL:** CUIABA/DESPRAIADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima relata ter tentado vender um sofá por meio do Facebook, após contato com uma amiga (Sueli Barcelos), que informou ter recebido uma solicitação de um comunicante para buscar o sofá em sua residência no dia 14. A vítima informa ter realizado pagamento via PIX no valor de R$ 200, encaminhando o código para Kaue Kevin Hipólito (CPF: 525.699.438-78, Banco Bradesco SA). Posteriormente, a vítima percebeu que estava sendo vítima de estelionato, pois uma pessoa, supostamente representante do comunicante, solicitou o retorno do dinheiro, enviando 5 códigos para receber o valor. A vítima informa que a pessoa solicitou o valor em conta, mas após o contato, apagou todas as mensagens do WhatsApp e utilizou uma foto de perfil falsa com logotipo do BACEN e Nubank. Nenhum outro dado foi relatado."
2254,narra vítima  comunicante extraviou documentos pessoais via publica porém lembra onde desde data acima citada chegando mensagens celular pessoas usando dados comentendo estelionato  comunicante fazendo boletim resguardar       boletim            relatar ,CODIGO: 2254 | NATUREZA: ESTELIONATO | DATA: 2024-11-18 00:00:00.000 | HORA: 1970-01-01 12:00:00 | LOCAL: CUIABA/PREJUDICADO | TIPO LOCAL: INTERNET | NARRATIVA: narra vítima  comunicante extraviou documentos pessoais via publica porém lembra onde desde data acima citada chegando mensagens celular pessoas usando dados comentendo estelionato  comunicante fazendo boletim resguardar       boletim            relatar ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-18  
**HORA INICIAL DOS FATOS:** 1970-01-01 12:00:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima relata que extraviou documentos pessoais via pública, lembrando onde os documentos estão desde a data acima citada. Recebeu mensagens de celular com pessoas utilizando seus dados para cometer estelionato. A vítima realizou boletim de ocorrência para resguardar os dados e relatar o caso."
2518,comunicante boletim ocorrência razão dê golpe realizado aplicativo mensagens  whatsapp   senhor joary vitório mirandavitima   informou data dia 03  930 manhã  recebeu mensagens suposto  advogado   entrando contato discutir respeito processo contra inss  acontece que  advogado contato falso  perfeitamente copiado verdadeiro advogado joary   advogado  joary  comunicou sobre processo ter entrado transito julgado possibilidade recursos parte inss  caso  joary havia ganhado processo  parte suspeita após mensagem  suposto advogado pediu dados bancarios joary realizado cadastro bacen   advogado  informou valor causa processo  descontado imposto renda  r 0 ficaria r 5196800  oque suspeito  visto valor causa isento ir   advogado  joary pressionou pagar valor cheio duas certidões valor causa viesse completo descontado  tratava r 28 reais  valor duas certidõesdarf csll   contato falso insistiu pressão através mensagens  desesperadoras  intenção persuadir joary  após longa conversa  joary acabou transferindo r 149875 via pix  cpf registrado nome 373   conta will financeira sa  após transferência  contato golpista continuou pressionando joary transferisse dinheiro  após ocorrido  sexta feira  dia 042025  contato falso informou joary pessoa nome estaria tentando entrar contato joary  segundo próprio   advogado   informou tom agressivo liberação integral 71 mil reais valor causa  necessário joary transferisse r 499750  após perceber situação estranha joary pediu reembolso contato golpista passava advogado  porém obteve respostas  transferência feita  540  ,CODIGO: 2518 | NATUREZA: ESTELIONATO | DATA: 2025-04-03 00:00:00.000 | HORA: 1970-01-01 10:00:00 | LOCAL: CUIABA/PORTO | TIPO LOCAL: INTERNET | NARRATIVA: comunicante boletim ocorrência razão dê golpe realizado aplicativo mensagens  whatsapp   senhor joary vitório mirandavitima   informou data dia 03  930 manhã  recebeu mensagens suposto  advogado   entrando contato discutir respeito processo contra inss  acontece que  advogado contato falso  perfeitamente copiado verdadeiro advogado joary   advogado  joary  comunicou sobre processo ter entrado transito julgado possibilidade recursos parte inss  caso  joary havia ganhado processo  parte suspeita após mensagem  suposto advogado pediu dados bancarios joary realizado cadastro bacen   advogado  informou valor causa processo  descontado imposto renda  r 0 ficaria r 5196800  oque suspeito  visto valor causa isento ir   advogado  joary pressionou pagar valor cheio duas certidões valor causa viesse completo descontado  tratava r 28 reais  valor duas certidõesdarf csll   contato falso insistiu pressão através mensagens  desesperadoras  intenção persuadir joary  após longa conversa  joary acabou transferindo r 149875 via pix  cpf registrado nome 373   conta will financeira sa  após transferência  contato golpista continuou pressionando joary transferisse dinheiro  após ocorrido  sexta feira  dia 042025  contato falso informou joary pessoa nome estaria tentando entrar contato joary  segundo próprio   advogado   informou tom agressivo liberação integral 71 mil reais valor causa  necessário joary transferisse r 499750  após perceber situação estranha joary pediu reembolso contato golpista passava advogado  porém obteve respostas  transferência feita  540  ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-04-03  
**HORA INICIAL DOS FATOS:** 09:30  
**LOCAL:** INTERNET  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
A vítima, Joary Vitório Miranda, recebeu mensagens no WhatsApp de um suposto advogado que simulava discutir um processo contra o INSS. O golpista informou que o processo estava julgado e que a vítima havia ganhado, exigindo dados bancários e pressionando para transferir R$ 5.196.800,00 (valor da causa descontado impostos). Após transferir R$ 149.875,00 via PIX, o golpista insistiu em mais pagamentos, levando a uma segunda transferência de R$ 499.750,00. O total transferido foi de R$ 649.625,00. A vítima percebeu a fraude e solicitou reembolso, mas não obteve resposta."
473, carro frente próprio estabelecimento  mulher praça carro  modelo  touro  deu ré carro comunicante dessa forma batendo forma bruta  após ter batido mulher saiu contra mão                  nada declarar ,CODIGO: 473 | NATUREZA: DANO | DATA: 2024-08-17 00:00:00.000 | HORA: 1970-01-01 23:23:00 | LOCAL: CUIABA/PREJUDICADO | TIPO LOCAL: OUTRO | NARRATIVA:  carro frente próprio estabelecimento  mulher praça carro  modelo  touro  deu ré carro comunicante dessa forma batendo forma bruta  após ter batido mulher saiu contra mão                  nada declarar ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-08-17  
**HORA INICIAL DOS FATOS:** 1970-01-01 23:23:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** DANO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** Ocorreu acidente envolvendo um veículo modelo Touro, onde a condutora, uma mulher, ao realizar uma manobra de ré em uma praça, colidiu de forma bruta com outro veículo (comunicante). Após o impacto, a condutora abandonou o local contra o sentido da via, sem prestar declarações. O dano foi registrado como incidente de natureza danosa."
